"x","y"
"-2.09690860037","0.38408617898"
"-2.21097162867","1.03023410807"
"-1.95717208956","0.997100175257"
"2.60628253363","0.464075169671"
"2.78190008378","0.541902872129"
"-1.91470877404","0.926893305575"
"2.38935861052","0.25321718435"
"-1.1243796479","0.714853261499"
"8.05731974103","0.74116540078"
"-1.16578183419","0.299791773805"
"1.30987407565","0.777559145923"
"-2.27505331984","-0.00362967693648"
"2.07590296505","0.295648093068"
"-0.0699797245791","0.18904526442"
"1.89956181485","1.13706254859"
"4.49508573619","1.1092697087"
"-2.21818955176","0.998577568243"
"-1.03995404259","0.167768423065"
"-2.21468487777","1.15867555907"
"1.41921191791","1.28348767997"
"-1.01278095101","0.09739815564"
"19.8563935335","0.979537199167"
"-0.562462969294","0.793762236949"
"-1.63973322924","0.978563475944"
"-0.371674659081","1.35956029384"
"5.44523549326","1.14782538985"
"-1.08542357575","0.292049987545"
"1.21093036156","0.328701444229"
"0.650991725605","1.01428436219"
"1.15428096361","0.48898524594"
"-0.905870846441","0.23116926497"
"0.648844947625","0.767374307308"
"2.55581571491","0.70428452227"
"-0.107308247594","1.09851437582"
"-0.397986747153","1.32661325334"
"7.40323368425","1.32178065304"
"-1.30899987763","0.703166093804"
"4.81829916173","0.750914721578"
"8.04449842754","0.217022645849"
"-0.170468696091","0.458683030551"
"15.6450928522","1.0783178939"
"-1.66718884595","0.826972775547"
"-1.35682147263","0.833821154525"
"0.235574746114","0.928987595483"
"1.5605723483","0.815778859813"
"-3.00666174183","0.871479403624"
"-1.97719282457","0.745479546386"
"-1.6792836421","0.203227404495"
"-2.17938687893","0.473460301528"
"-2.0149794416","0.322406159867"
"-2.68920115154","0.684168665858"
"3.542254034","0.401088608718"
"3.37926405237","1.23016350855"
"-2.51001032318","0.45920556213"
"-2.48027442915","1.12173983928"
"-2.52743267186","-0.0116606381061"
"-2.31973171614","0.301200409067"
"-2.07662663944","0.402188949609"
"0.920354065397","0.31470997691"
"-1.23634784759","1.09118132242"
"-1.62807626647","0.359497917649"
"-0.385161255647","0.490644985125"
"1.93562812594","0.382262860195"
"-0.389706878133","0.491740388283"
"-0.1671214154","0.156078711887"
"-0.356956142982","1.17546784637"
"0.89041345619","1.04232465056"
"0.140634497248","0.262315063645"
"5.012171296","0.988363659989"
"0.514250977512","0.453052372535"
"3.77099548859","0.172816042749"
"5.1237591412","0.377986456659"
"13.8816071936","1.15471739557"
"0.659377315974","0.661306941354"
"-1.85372923535","0.380517944408"
"1.63494720486","0.37624376795"
"-2.00594558681","1.13805820595"
"-2.22570056228","0.303611333157"
"-2.42362538764","0.80053075888"
"-2.52731739685","0.272955846313"
"2.40106300339","0.525864475424"
"6.03561553955","0.470485269698"
"0.883057386297","0.0804330364189"
"7.81270895291","0.162164262041"
"-2.37338780347","0.153901626219"
"-1.95080634372","1.04497454638"
"0.259255657875","0.559674158247"
"0.410105431804","0.576272293964"
"-2.17195083127","0.608270045149"
"0.363040618765","0.424762303705"
"2.78229168291","1.08841157381"
"-2.10618059672","1.26727467527"
"4.00879145225","0.145465681757"
"-2.33909754025","1.19342444465"
"-2.26714020915","0.835333147155"
"0.308436772925","1.0573650544"
"3.08819968995","0.0562486099157"
"13.1140488209","0.392397985528"
"1.00513564809","0.579820894176"
"6.03652999824","0.39287100466"
"-2.33402684272","0.861182955038"
"4.5649338883","0.421794011214"
"2.26698664055","0.585454941455"
"-2.39858955288","0.223908296379"
"1.28661586074","1.12206440925"
"0.83043996552","1.25581353161"
"-1.85102767341","0.342006442447"
"0.155402146436","1.00868354849"
"-2.37411713978","0.233877250189"
"-0.262707639341","0.369053589418"
"0.929244918297","0.264422280871"
"3.93128492732","0.695101538077"
"-0.636660438772","0.868400093901"
"-1.80496265827","0.363122372564"
"0.329242047453","0.523193568652"
"1.95893394553","0.33646645946"
"1.7565059244","0.386983396538"
"3.1996365663","0.869839909696"
"0.413370401604","0.904112467197"
"0.948849679918","0.23154641627"
"2.60541864109","0.527937752987"
"-2.15895146779","0.352790138294"
"-1.87861102779","0.965686781386"
"7.81724445624","1.07861886531"
"1.50587210348","1.07288760587"
"3.33888543322","0.403592066513"
"-1.38073589883","0.393867754306"
"4.94682367564","0.432028653644"
"0.685199208267","0.819754573871"
"-2.25085008772","0.362692444189"
"1.42222390386","0.354936477921"
"1.55147198416","0.283115598636"
"-2.43083423737","0.981837145775"
"-2.32156127936","1.0343060399"
"-2.2675124445","0.919749208973"
"-2.28922756409","0.621107306651"
"-2.22375101101","0.0997599492615"
"-1.57741447572","1.17328581558"
"5.77903081514","0.414190333347"
"-2.19154871328","0.0978562517"
"4.26029246362","0.23170751344"
"2.10187723788","1.14887647169"
"-2.48254409521","1.05963112042"
"-0.646756724579","0.281693487279"
"0.111382921283","1.22336934953"
"-1.68595501948","1.1644890909"
"1.21742461354","0.925470748946"
"4.29181855302","0.876311293428"
"-0.00760683603545","0.710002748801"
"-1.76666264343","0.965865475911"
"0.268060775968","0.06780778071"
"-2.37373543721","0.87620506896"
"5.31950749773","1.07981747377"
"-2.20861146371","0.897185506028"
"2.58879761414","0.996383763702"
"5.52476886437","1.18212784003"
"5.17433725315","1.01839614825"
"2.32688454217","1.28973628326"
"3.48947905232","1.03228393684"
"0.225178083869","1.02738011752"
"2.91981331849","0.392975904288"
"1.00983618713","0.935524843683"
"5.11763809784","0.860216063902"
"-2.35638600303","0.983505046446"
"4.49068759616","0.622441399529"
"9.02343225344","1.12324062102"
"2.77719327527","1.06986717441"
"-2.30685382263","0.902391479598"
"1.50488966402","0.315498108169"
"8.92023188324","1.09968039863"
"0.0846344399981","0.540282877509"
"-2.07440507408","0.115525045208"
"2.96014941031","0.534369337317"
"15.2481285708","0.30135489111"
"-1.60705709531","0.678350156916"
"0.520793774086","0.761396315183"
"4.19814789746","0.46105079736"
"7.62882606505","0.513349845135"
"0.525618990937","0.126764271578"
"1.68473618469","0.11533100091"
"1.23392149434","0.499078047689"
"4.35120344456","0.810464097918"
"-2.33570577936","0.74666622618"
"-2.12703452991","0.336404088225"
"-1.97620398722","1.01179720843"
"0.29438704466","0.36789071065"
"0.691076919726","0.862700107433"
"-1.78090937888","0.949052592433"
"0.303025731189","1.06728106046"
"-1.54526097159","-0.0110507380894"
"-0.278898690196","0.482694701947"
"-1.59055568322","0.381803170867"
"2.1554839787","1.03117462456"
"0.876973287377","0.284052974427"
"-2.30539827872","0.820566091578"
