"x","y"
"0.7121140150064772","0.6800618862296125"
"0.8042766885439172","-0.4622595064853842"
"0.9154731677687061","-0.44144386085728754"
"-0.3085367062779258","0.47959863892679555"
"-0.26033600475813773","0.608583525198763"
"0.8295054670655121","-0.41491148582685855"
"-0.217197861799937","0.3927334520056448"
"0.8808423192843189","-0.4662417607574589"
"-0.06227363671975767","-0.8681884776555739"
"-0.17077966301146377","0.571030512424903"
"-0.10108084140079117","-0.6169315856000314"
"0.8879340964072756","0.4066545600807006"
"-0.4147089883282797","0.418292372576364"
"-0.11944376044992577","0.49376455459738977"
"-0.08306410190877637","-0.46585080548474467"
"1.0513515502579704","-0.43825931947298646"
"0.8594766667137318","-0.37423961586164406"
"0.790088684007805","0.4405287170822817"
"0.7998186868552141","-0.503444291392315"
"-0.4378936056397853","-0.43369001307423005"
"0.1060807598338343","0.5783395997892155"
"-1.032603574365429","-1.198043559134987"
"-0.8219783851776991","0.4495703691041548"
"0.0885344417838418","-0.5183772022481372"
"-0.8651761768623476","-0.5097300869999338"
"-0.24304026069523837","-0.5773205395181873"
"-0.0586931657439639","0.47262455021905625"
"-0.4052756901841944","0.44834121219254247"
"-0.24160559316733912","-0.6857138131461896"
"-0.416480057420831","0.45722537731570423"
"-0.0679727741185481","0.53232947867539"
"0.9165592922030135","-0.4875365952409413"
"0.12368312270459085","-0.8561650301205026"
"0.039158974072542006","-0.49458190885138226"
"-0.7293733003040437","-0.475298404864899"
"0.0014994213908876392","-0.5986001864025365"
"0.13367205437614513","-0.733454079888523"
"-0.06416271073869749","-0.9074302523340053"
"-0.04917364799632375","0.9110565292586094"
"-0.8356337550850036","0.41326567843431866"
"-0.12860032550656258","-1.2093839490718519"
"1.0327211667849596","-0.39184768173234813"
"0.08612504833766065","-0.5820556323607556"
"0.8418191912374756","-0.547746040482002"
"-0.45318683384157177","-0.6009201419830248"
"0.14234590968813354","-0.5928330225523161"
"0.13530598090376142","-0.6192156192162271"
"-0.03231731597737096","0.4734794625436748"
"0.7168969624428794","0.7448780363361057"
"0.7194393558538469","0.5868471238421857"
"1.3205522258925075","-0.5099017574044874"
"-0.5554131434571792","0.32006266490541396"
"-0.6373565627288226","-0.5966460163616047"
"0.879354834779642","0.797740869157554"
"0.9694916501508948","-0.7752299295366237"
"1.021830221745936","0.5253565529028105"
"0.8135396540290482","0.6255963667043061"
"0.7339987447230104","0.5731515843948736"
"-0.3461904127120543","0.3943933821202238"
"-0.038971615585291074","-0.46536819207442554"
"0.023896088648078764","0.7286859828009888"
"-0.7464975915422126","0.3500669133318471"
"-0.08693333490930523","0.6836701607696556"
"-0.6448989308173838","0.385660341480519"
"0.0577142370965678","0.7234239936500139"
"-0.7550937299270409","-0.530120075931823"
"-0.29765734346068745","-0.5497843403788131"
"-0.1291894625442357","0.41484449203869445"
"-0.04103886706615277","-0.7259056216696378"
"-0.4326000559785455","0.47275786176981316"
"-0.32487958011363793","0.8240954900470119"
"-0.2090721907067004","0.7416971917963812"
"-0.5485105827281992","-0.9237385502945832"
"0.0486295251904414","-0.6604765472707383"
"0.7435571807120678","0.7053286662604691"
"-0.5247451217220822","0.356899521438643"
"0.8333987688877832","-0.46733813575549527"
"0.7887574518866065","0.6968705096243187"
"0.9643723641496339","-0.404904579842415"
"0.7739738026453472","0.6428113755305858"
"-0.465891913102363","0.5444442859159087"
"-0.5178288176278323","0.5458196010866923"
"0.9476611433628549","0.393910518682351"
"-0.3344042595345704","0.8715740559271663"
"0.8405571670379386","0.5294183621408367"
"0.7919220492023041","-0.583252607656774"
"-0.7969481920544971","0.39064634231296713"
"-0.7780136689195616","0.3675095541450797"
"1.0526599060634045","-0.44594676951173207"
"-0.10786355822929902","0.47473591097638124"
"-0.27656728516589507","-0.6193572366580532"
"0.8047190624020052","-0.6618028994342279"
"-0.025480347920705287","0.783630530967523"
"0.8166689162116856","-0.6384249674103565"
"0.7685483604973496","0.8506411479893125"
"-0.03825843722174123","-0.47687394570884784"
"-0.2319557085407986","0.7803232113193016"
"-0.2683306466554638","1.0908029361183258"
"-0.8141782087156776","0.368811462219396"
"-0.3783410499753373","0.6210341891840938"
"0.9428140221770592","-0.393297251729376"
"0.04984326573730789","0.8064334367481626"
"-0.13195184064985283","-0.7773471274582004"
"0.8388634991682656","0.4531485783600711"
"-0.30634588565232945","-0.47117643206673143"
"-0.3190785099821847","-0.42455129490360255"
"0.7319401083280755","0.7044711427819151"
"-0.2593515192865861","-0.4931242186637141"
"0.8396552180272443","0.4333431728757824"
"-0.12616723073321073","0.753527873970325"
"-0.2679665796018406","0.4259747893677224"
"0.06422204871893758","-0.7414036097475163"
"-0.10695341312879865","-0.5465101456823509"
"0.7185636893824888","0.6132563672300486"
"-0.6885722402023271","0.37789029356732967"
"-0.2538387375506864","0.5724541859524354"
"-0.31810737663317856","0.5933678618748087"
"-0.226185749020797","-0.5746390347858358"
"-0.13447352422815761","-0.8299360874420759"
"-0.3856847585007774","0.45407496429736544"
"-0.4165496262680615","0.4019976894731214"
"0.7272690640851541","0.570064655860125"
"0.8498662257289019","-0.438475484741631"
"-0.03665133608224734","-0.8580269577492334"
"-0.11060532029423502","-0.49125192570840714"
"-0.46132201225663194","0.37863035870256595"
"-0.0037122044065199893","0.5070354236013377"
"-0.695618782626149","0.5115621581472191"
"-0.14337270330838725","0.8000668966665053"
"0.8121768715355007","0.7110770173210492"
"-0.035935738359241846","0.523224215447693"
"-0.3564231179816529","0.4025597523659241"
"0.8182360597742419","-0.4818782186053068"
"0.8530825312055461","-0.6045962362598906"
"0.7977608657465445","0.8764467634401713"
"0.7601492104629264","0.7338672262230891"
"0.8396171653815802","0.5176448569647918"
"-0.0545915209344223","-0.4324914486987561"
"-0.5506930533578807","0.35754289736526423"
"0.8550210628067317","0.43025556655160657"
"-0.09710042858854084","0.524941583382261"
"-0.3177204232057589","-0.4823109124612271"
"0.9402613764605341","-0.32299691466571656"
"-0.07290016350853218","0.6084320427463237"
"-0.5145279899224806","-0.4520268401818652"
"0.842720132363188","-0.6182423039531214"
"-0.06913200237914321","-0.620062019427391"
"-0.24346277610644335","-0.6913198647703265"
"-0.21667232958730606","-0.7257388003199033"
"0.8281401854906462","-0.381721384614073"
"-0.23166574800667802","0.6327665031486142"
"0.9494964246455806","-0.35965735260574566"
"-0.32256852425297977","-0.5960601577052395"
"0.8535762537334488","-0.5082498276997434"
"-0.31569016131085065","-0.5266520579542533"
"-0.08354915459966669","-0.7247269977532682"
"-0.11301831268770371","-0.6624221896664669"
"-0.5396682320497493","-0.45654413927180365"
"-0.058517448035057346","-0.5920859050438113"
"-0.40497103551637625","-0.5007012887135799"
"-0.2962113836668489","0.453351452240938"
"-0.25546562392759203","-0.6315524884322304"
"-0.18997435762723933","-0.6596774799614288"
"0.8499593849135617","-0.6369223014859005"
"-0.3081085740444733","0.8731501091128842"
"-0.5474434784461908","-0.7065840937352363"
"-0.20395609275156779","-0.5343178042610056"
"0.893649291234515","-0.3865030516231146"
"-0.26430237975081333","0.5225077417784848"
"-0.25850661867779473","-0.8305691454346062"
"-0.6616491521955665","0.36565299596118417"
"0.7909337083792226","0.516094970748495"
"-0.6021295872128275","0.371728966288129"
"-0.6823474799531601","1.0917935426370642"
"0.8122538678659365","0.720833868569473"
"-0.4944416756120297","0.6841731431023717"
"0.0016223750571768994","0.7395534840113358"
"-0.5670699750110758","0.4614297747176116"
"-0.305733549896288","0.8354237975396273"
"-0.36603892770290425","0.7962000063986527"
"-0.8576926820425609","0.4099260928299912"
"-0.19423096849833327","0.6484988413885291"
"0.82014807752739","-0.5521217398629418"
"0.7664440236805137","0.5616475427208627"
"0.8156065915847834","-0.6233511763259306"
"-0.27064986651337264","0.6998979404690112"
"0.08394141292609489","-0.7716881625043275"
"0.09035328312411264","-0.5224194214981661"
"-0.2407970273300626","-0.47287356146981524"
"0.9671646061898003","0.5100795907355914"
"-0.8306832246371898","0.4170049324672941"
"-0.043662954865434075","0.4909249453394694"
"-0.26513850023794505","-0.491812551796254"
"-0.3001593400697352","0.411693218263808"
"0.9884125784356076","-0.4061080536730869"
"-0.026592607750957523","0.466196090331361"
"-0.04361574488656626","-0.6804083653985008"
"1.1912806467062051","-0.3668284587501627"
"-0.11868661940704699","-0.6064713475732716"
"-0.18439650584305797","-0.6306112022117888"
"-0.1284784354509237","-0.6816355133863148"
"-0.13130034910990349","-0.7046682999719478"
"0.026809937508686696","0.48016095389463875"
"-0.08107746112554627","0.4655689625586628"
"-0.6002857855767614","-0.4797985994555565"
"-0.6410922139969051","-0.4673398446485832"
"0.9094217902290471","-0.3510013165468671"
"0.7839089555092439","-0.6536538141429944"
"0.8115211024130121","-0.431941261196698"
"-0.06389108329106784","-0.45255953771187174"
"-0.19494960485864907","-0.4534772093525378"
"1.0227015488964846","-0.4512273589916819"
"-0.26528949140913394","-0.540821083845489"
"-0.37827565051573875","0.41377830272678795"
"-0.14913439763185793","-0.425305907822801"
"-0.3914559898652526","0.35068934963846055"
"-0.3999643299239735","0.3562211188793672"
"0.9265987815319906","0.42682758124365794"
"0.0794977871086545","-0.5043598346211837"
"-0.32654932491030253","0.48424995053821196"
"0.8249610600754684","-0.5105921922094234"
"0.1559543831052319","-0.7875429718604042"
"-0.19416227809274186","-0.4729162835921834"
"-0.5550123436086875","-0.45030815554999165"
"0.7523422897833224","0.5547640404513658"
"-0.028648265990925223","-0.5638888921877445"
