"x","y","Attribute Name"
"9.04610022257","-13.0525918218","W"
"-1.69479165579","-5.55439811593","FINAL_MARGIN"
"-4.52825255566","3.31268608657","SHOT_NUMBER"
"-4.69655984848","0.366498471213","PERIOD"
"-6.43409137956","-8.67903350048","SHOT_CLOCK"
"-3.67245296917","7.9233671614","DRIBBLES"
"-3.47154498719","6.26826368529","TOUCH_TIME"
"4.49848647038","0.264222125427","SHOT_DIST(ft)"
"10.7404055958","5.42609236705","PTS_TYPE"
"0.212701107107","3.72489354125","CLOSE_DEF_DIST(ft)"
